uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
BA,OUTRAS,DOMICILIO,"70 - 79",M,889
BA,OUTRAS,HOSPITAL,"70 - 79",F,941
BA,OUTRAS,HOSPITAL,"70 - 79",M,1176
BA,OUTRAS,IGNORADO,"70 - 79",F,4
BA,OUTRAS,IGNORADO,"70 - 79",M,9
BA,OUTRAS,OUTRO,"70 - 79",F,35
BA,OUTRAS,OUTRO,"70 - 79",M,75
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,113
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,154
BA,OUTRAS,VIA_PUBLICA,"70 - 79",F,5
BA,OUTRAS,VIA_PUBLICA,"70 - 79",M,40
BA,COVID,DOMICILIO,"70 - 79",F,1
BA,COVID,DOMICILIO,"70 - 79",M,1
BA,COVID,HOSPITAL,"70 - 79",F,6
BA,COVID,HOSPITAL,"70 - 79",M,8
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
BA,INDETERMINADA,DOMICILIO,"70 - 79",F,11
BA,INDETERMINADA,DOMICILIO,"70 - 79",M,16
BA,INDETERMINADA,OUTRO,"70 - 79",M,5
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,44
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,62
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,240
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,276
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,5
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,13
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,35
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,29
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,21
BA,PNEUMONIA,DOMICILIO,"70 - 79",M,38
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,382
BA,PNEUMONIA,HOSPITAL,"70 - 79",I,1
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,511
BA,PNEUMONIA,IGNORADO,"70 - 79",F,1
BA,PNEUMONIA,IGNORADO,"70 - 79",M,3
BA,PNEUMONIA,OUTRO,"70 - 79",F,7
BA,PNEUMONIA,OUTRO,"70 - 79",M,6
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,18
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,34
BA,SEPTICEMIA,DOMICILIO,"70 - 79",F,9
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,20
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,528
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,600
BA,SEPTICEMIA,IGNORADO,"70 - 79",F,5
BA,SEPTICEMIA,OUTRO,"70 - 79",F,9
BA,SEPTICEMIA,OUTRO,"70 - 79",M,5
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,50
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,55
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
BA,SRAG,DOMICILIO,"70 - 79",F,2
BA,SRAG,HOSPITAL,"70 - 79",F,4
BA,SRAG,HOSPITAL,"70 - 79",M,11
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
CE,OUTRAS,DOMICILIO,"70 - 79",F,391
CE,OUTRAS,DOMICILIO,"70 - 79",M,508
CE,OUTRAS,HOSPITAL,"70 - 79",F,537
CE,OUTRAS,HOSPITAL,"70 - 79",M,585
CE,OUTRAS,IGNORADO,"70 - 79",F,7
CE,OUTRAS,IGNORADO,"70 - 79",M,14
CE,OUTRAS,OUTRO,"70 - 79",F,28
CE,OUTRAS,OUTRO,"70 - 79",M,43
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,63
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,61
CE,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
CE,OUTRAS,VIA_PUBLICA,"70 - 79",M,15
CE,COVID,HOSPITAL,"70 - 79",F,6
CE,COVID,HOSPITAL,"70 - 79",M,9
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
CE,INDETERMINADA,DOMICILIO,"70 - 79",F,1
CE,INDETERMINADA,DOMICILIO,"70 - 79",M,12
CE,INDETERMINADA,HOSPITAL,"70 - 79",F,1
CE,INDETERMINADA,HOSPITAL,"70 - 79",M,2
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,55
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,58
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,148
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,130
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,3
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,20
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,19
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
CE,PNEUMONIA,AMBULANCIA,"70 - 79",M,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,32
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,79
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,447
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,481
CE,PNEUMONIA,IGNORADO,"70 - 79",F,4
CE,PNEUMONIA,IGNORADO,"70 - 79",M,2
CE,PNEUMONIA,OUTRO,"70 - 79",F,6
CE,PNEUMONIA,OUTRO,"70 - 79",M,11
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,44
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,28
CE,SEPTICEMIA,AMBULANCIA,"70 - 79",M,2
CE,SEPTICEMIA,DOMICILIO,"70 - 79",F,19
CE,SEPTICEMIA,DOMICILIO,"70 - 79",M,16
CE,SEPTICEMIA,HOSPITAL,"70 - 79",F,403
CE,SEPTICEMIA,HOSPITAL,"70 - 79",M,406
CE,SEPTICEMIA,IGNORADO,"70 - 79",F,2
CE,SEPTICEMIA,IGNORADO,"70 - 79",M,2
CE,SEPTICEMIA,OUTRO,"70 - 79",F,5
CE,SEPTICEMIA,OUTRO,"70 - 79",M,4
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,43
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,25
CE,SRAG,DOMICILIO,"70 - 79",F,1
CE,SRAG,DOMICILIO,"70 - 79",M,2
CE,SRAG,HOSPITAL,"70 - 79",F,9
CE,SRAG,HOSPITAL,"70 - 79",M,9
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,OUTRAS,DOMICILIO,"70 - 79",F,62
DF,OUTRAS,DOMICILIO,"70 - 79",M,81
DF,OUTRAS,HOSPITAL,"70 - 79",F,263
DF,OUTRAS,HOSPITAL,"70 - 79",M,269
DF,OUTRAS,OUTRO,"70 - 79",F,16
DF,OUTRAS,OUTRO,"70 - 79",M,23
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
DF,OUTRAS,VIA_PUBLICA,"70 - 79",M,4
DF,COVID,DOMICILIO,"70 - 79",F,1
DF,COVID,HOSPITAL,"70 - 79",F,4
DF,COVID,HOSPITAL,"70 - 79",M,6
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
DF,INDETERMINADA,HOSPITAL,"70 - 79",F,1
DF,INDETERMINADA,HOSPITAL,"70 - 79",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,7
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,10
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,37
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,42
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,6
DF,PNEUMONIA,DOMICILIO,"70 - 79",M,5
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,185
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,209
DF,PNEUMONIA,OUTRO,"70 - 79",F,7
DF,PNEUMONIA,OUTRO,"70 - 79",M,8
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,4
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,128
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,172
DF,SEPTICEMIA,OUTRO,"70 - 79",F,4
DF,SEPTICEMIA,OUTRO,"70 - 79",M,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
DF,SRAG,DOMICILIO,"70 - 79",M,1
DF,SRAG,HOSPITAL,"70 - 79",F,2
DF,SRAG,HOSPITAL,"70 - 79",M,4
DF,SRAG,OUTRO,"70 - 79",F,1
ES,OUTRAS,DOMICILIO,"70 - 79",F,158
ES,OUTRAS,DOMICILIO,"70 - 79",M,222
ES,OUTRAS,HOSPITAL,"70 - 79",F,371
ES,OUTRAS,HOSPITAL,"70 - 79",I,2
ES,OUTRAS,HOSPITAL,"70 - 79",M,475
ES,OUTRAS,IGNORADO,"70 - 79",M,1
ES,OUTRAS,OUTRO,"70 - 79",F,9
ES,OUTRAS,OUTRO,"70 - 79",M,19
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,28
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,54
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,13
ES,COVID,DOMICILIO,"70 - 79",M,1
ES,COVID,HOSPITAL,"70 - 79",F,7
ES,COVID,HOSPITAL,"70 - 79",M,8
ES,INDETERMINADA,DOMICILIO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,16
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,27
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,56
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,60
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,19
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,30
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,211
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,258
ES,PNEUMONIA,OUTRO,"70 - 79",F,3
ES,PNEUMONIA,OUTRO,"70 - 79",M,3
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
ES,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,10
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,16
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,269
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,250
ES,SEPTICEMIA,IGNORADO,"70 - 79",M,1
ES,SEPTICEMIA,OUTRO,"70 - 79",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,8
ES,SRAG,DOMICILIO,"70 - 79",F,1
ES,SRAG,HOSPITAL,"70 - 79",F,6
ES,SRAG,HOSPITAL,"70 - 79",M,6
GO,OUTRAS,DOMICILIO,"70 - 79",F,169
GO,OUTRAS,DOMICILIO,"70 - 79",I,1
GO,OUTRAS,DOMICILIO,"70 - 79",M,244
GO,OUTRAS,HOSPITAL,"70 - 79",F,384
GO,OUTRAS,HOSPITAL,"70 - 79",I,1
GO,OUTRAS,HOSPITAL,"70 - 79",M,503
GO,OUTRAS,IGNORADO,"70 - 79",F,12
GO,OUTRAS,IGNORADO,"70 - 79",M,26
GO,OUTRAS,OUTRO,"70 - 79",F,45
GO,OUTRAS,OUTRO,"70 - 79",M,81
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,96
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,112
GO,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,6
GO,COVID,HOSPITAL,"70 - 79",F,9
GO,COVID,HOSPITAL,"70 - 79",M,10
GO,COVID,IGNORADO,"70 - 79",F,1
GO,COVID,OUTRO,"70 - 79",F,1
GO,COVID,OUTRO,"70 - 79",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,1
GO,INDETERMINADA,DOMICILIO,"70 - 79",M,2
GO,INDETERMINADA,HOSPITAL,"70 - 79",F,2
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,4
GO,INDETERMINADA,IGNORADO,"70 - 79",F,1
GO,INDETERMINADA,IGNORADO,"70 - 79",M,1
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,34
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,48
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,95
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,124
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,7
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,15
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,26
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,30
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,19
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,25
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,362
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,434
GO,PNEUMONIA,IGNORADO,"70 - 79",F,10
GO,PNEUMONIA,IGNORADO,"70 - 79",M,9
GO,PNEUMONIA,OUTRO,"70 - 79",F,10
GO,PNEUMONIA,OUTRO,"70 - 79",M,8
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,49
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,71
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,8
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,10
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,262
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,272
GO,SEPTICEMIA,IGNORADO,"70 - 79",F,6
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,1
GO,SEPTICEMIA,OUTRO,"70 - 79",F,5
GO,SEPTICEMIA,OUTRO,"70 - 79",M,2
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,38
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,39
GO,SRAG,HOSPITAL,"70 - 79",F,5
GO,SRAG,HOSPITAL,"70 - 79",M,9
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MA,OUTRAS,AMBULANCIA,"70 - 79",M,1
MA,OUTRAS,DOMICILIO,"70 - 79",F,152
MA,OUTRAS,DOMICILIO,"70 - 79",M,287
MA,OUTRAS,HOSPITAL,"70 - 79",F,320
MA,OUTRAS,HOSPITAL,"70 - 79",M,386
MA,OUTRAS,IGNORADO,"70 - 79",F,1
MA,OUTRAS,IGNORADO,"70 - 79",M,3
MA,OUTRAS,OUTRO,"70 - 79",F,13
MA,OUTRAS,OUTRO,"70 - 79",M,36
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
MA,OUTRAS,VIA_PUBLICA,"70 - 79",F,9
MA,OUTRAS,VIA_PUBLICA,"70 - 79",M,11
MA,COVID,HOSPITAL,"70 - 79",F,2
MA,COVID,HOSPITAL,"70 - 79",M,2
MA,INDETERMINADA,DOMICILIO,"70 - 79",F,1
MA,INDETERMINADA,DOMICILIO,"70 - 79",M,10
MA,INDETERMINADA,HOSPITAL,"70 - 79",F,3
MA,INDETERMINADA,HOSPITAL,"70 - 79",M,1
MA,INDETERMINADA,OUTRO,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,19
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,33
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,70
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,71
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",M,1
MA,PNEUMONIA,AMBULANCIA,"70 - 79",M,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,15
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,14
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,154
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,194
MA,PNEUMONIA,IGNORADO,"70 - 79",F,1
MA,PNEUMONIA,IGNORADO,"70 - 79",M,4
MA,PNEUMONIA,OUTRO,"70 - 79",F,2
MA,PNEUMONIA,OUTRO,"70 - 79",M,6
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MA,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,4
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,7
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,116
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,149
MA,SEPTICEMIA,IGNORADO,"70 - 79",F,1
MA,SEPTICEMIA,IGNORADO,"70 - 79",M,1
MA,SEPTICEMIA,OUTRO,"70 - 79",F,3
MA,SEPTICEMIA,OUTRO,"70 - 79",M,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MA,SEPTICEMIA,POSTO_SAUDE,"70 - 79",M,1
MA,SRAG,DOMICILIO,"70 - 79",M,1
MA,SRAG,HOSPITAL,"70 - 79",F,4
MA,SRAG,HOSPITAL,"70 - 79",M,2
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MG,OUTRAS,DOMICILIO,"70 - 79",F,1009
MG,OUTRAS,DOMICILIO,"70 - 79",M,1428
MG,OUTRAS,HOSPITAL,"70 - 79",F,2109
MG,OUTRAS,HOSPITAL,"70 - 79",I,2
MG,OUTRAS,HOSPITAL,"70 - 79",M,2613
MG,OUTRAS,IGNORADO,"70 - 79",F,43
MG,OUTRAS,IGNORADO,"70 - 79",I,25
MG,OUTRAS,IGNORADO,"70 - 79",M,61
MG,OUTRAS,OUTRO,"70 - 79",F,74
MG,OUTRAS,OUTRO,"70 - 79",M,137
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,261
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,326
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,25
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,48
MG,COVID,DOMICILIO,"70 - 79",F,3
MG,COVID,DOMICILIO,"70 - 79",M,1
MG,COVID,HOSPITAL,"70 - 79",F,52
MG,COVID,HOSPITAL,"70 - 79",M,44
MG,COVID,IGNORADO,"70 - 79",M,1
MG,COVID,OUTRO,"70 - 79",M,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MG,COVID,VIA_PUBLICA,"70 - 79",M,1
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,28
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,49
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,12
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,21
MG,INDETERMINADA,IGNORADO,"70 - 79",F,1
MG,INDETERMINADA,IGNORADO,"70 - 79",I,2
MG,INDETERMINADA,IGNORADO,"70 - 79",M,3
MG,INDETERMINADA,OUTRO,"70 - 79",F,2
MG,INDETERMINADA,OUTRO,"70 - 79",M,5
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,1
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,73
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,90
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,438
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,509
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,3
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",I,1
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,5
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,8
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,46
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,55
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
MG,PNEUMONIA,DOMICILIO,"70 - 79",F,41
MG,PNEUMONIA,DOMICILIO,"70 - 79",M,47
MG,PNEUMONIA,HOSPITAL,"70 - 79",F,1118
MG,PNEUMONIA,HOSPITAL,"70 - 79",M,1558
MG,PNEUMONIA,IGNORADO,"70 - 79",F,12
MG,PNEUMONIA,IGNORADO,"70 - 79",M,22
MG,PNEUMONIA,OUTRO,"70 - 79",F,7
MG,PNEUMONIA,OUTRO,"70 - 79",M,14
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,85
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,101
MG,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
MG,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,2
MG,SEPTICEMIA,DOMICILIO,"70 - 79",F,14
MG,SEPTICEMIA,DOMICILIO,"70 - 79",M,29
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,1401
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,1436
MG,SEPTICEMIA,IGNORADO,"70 - 79",F,18
MG,SEPTICEMIA,IGNORADO,"70 - 79",I,7
MG,SEPTICEMIA,IGNORADO,"70 - 79",M,19
MG,SEPTICEMIA,OUTRO,"70 - 79",F,4
MG,SEPTICEMIA,OUTRO,"70 - 79",M,17
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,88
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,75
MG,SRAG,DOMICILIO,"70 - 79",M,1
MG,SRAG,HOSPITAL,"70 - 79",F,14
MG,SRAG,HOSPITAL,"70 - 79",M,21
MG,SRAG,IGNORADO,"70 - 79",I,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MS,OUTRAS,DOMICILIO,"70 - 79",F,84
MS,OUTRAS,DOMICILIO,"70 - 79",M,158
MS,OUTRAS,HOSPITAL,"70 - 79",F,207
MS,OUTRAS,HOSPITAL,"70 - 79",M,298
MS,OUTRAS,OUTRO,"70 - 79",F,4
MS,OUTRAS,OUTRO,"70 - 79",M,14
MS,OUTRAS,POSTO_SAUDE,"70 - 79",F,1
MS,OUTRAS,POSTO_SAUDE,"70 - 79",M,3
MS,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,9
MS,COVID,HOSPITAL,"70 - 79",F,7
MS,COVID,HOSPITAL,"70 - 79",M,11
MS,INDETERMINADA,DOMICILIO,"70 - 79",F,3
MS,INDETERMINADA,DOMICILIO,"70 - 79",M,4
